transaction_id,timestamp,amount,currency,payment_method,issuer,merchant_id,status,error_code,error_message,latency_ms,retry_count,is_retry,original_transaction_id,region,processor
8dc345c9-9523-4373-b9b9-9482c9923bc9,2026-01-31T01:10:48.625458,924.1,INR,CREDIT_CARD,RAZORPAY,MERCHANT_0050,SUCCESS,,,145.99,3,True,71f7710d-22dd-405c-b215-e99129b8e3a1,WEST,default
a6da8adf-d2a9-47f0-8fa4-02b36331abab,2026-01-31T01:10:57.265458,5485.81,INR,UPI,AXIS_BANK,MERCHANT_0050,SUCCESS,,,139.55,0,False,,SOUTH,default
f25fb030-545d-46fe-bc44-cc73d88d4702,2026-01-31T01:11:05.905458,930.34,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0003,SUCCESS,,,249.8,0,False,,CENTRAL,default
b3022a43-5e55-479e-8322-2775f80a026a,2026-01-31T01:11:14.545458,2932.35,INR,DEBIT_CARD,HDFC_BANK,MERCHANT_0046,SUCCESS,,,238.19,0,False,,WEST,default
b8b0e2e7-f7d0-4b3f-a113-6f81c3652d35,2026-01-31T01:11:23.185458,211.22,INR,DEBIT_CARD,KOTAK_BANK,MERCHANT_0017,FAILED,ISSUER_DOWN,Transaction declined,301.91,0,False,,SOUTH,default
0ff3a3da-c1a0-492e-a1ed-97a21d2e9886,2026-01-31T01:11:31.825458,355.94,INR,CREDIT_CARD,PAYTM_BANK,MERCHANT_0024,SUCCESS,,,211.23,1,True,ae9b7793-2ecd-4abe-96d5-dfab07efdb1c,EAST,default
a50cb43d-592b-4367-b88b-d78996b60687,2026-01-31T01:11:40.465458,1188.27,INR,UPI,RAZORPAY,MERCHANT_0040,SUCCESS,,,147.87,0,False,,WEST,default
99dc4201-48c4-4c19-a31f-1c7bb65b5c3f,2026-01-31T01:11:49.105458,3513.37,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0031,SUCCESS,,,288.87,0,False,,NORTH,default
7cfd833c-3b46-40b9-bcca-cab4ede383d0,2026-01-31T01:11:57.745458,630.8,INR,WALLET,ICICI_BANK,MERCHANT_0048,SUCCESS,,,170.5,0,False,,SOUTH,default
5824f808-9492-4183-9048-8a8be17d3dd9,2026-01-31T01:12:06.385458,69.58,INR,WALLET,HDFC_BANK,MERCHANT_0043,SUCCESS,,,220.46,0,False,,WEST,default
e6e384cb-36ec-4969-a179-6a33a8ca48f0,2026-01-31T01:12:15.025458,531.04,INR,NET_BANKING,ICICI_BANK,MERCHANT_0019,SUCCESS,,,138.78,0,False,,CENTRAL,default
8c40510f-4b2e-4975-b22c-98750f395351,2026-01-31T01:12:23.665458,143.1,INR,UPI,HDFC_BANK,MERCHANT_0012,SUCCESS,,,157.78,0,False,,CENTRAL,default
571a38a4-3a45-40fa-8818-80568cbf31af,2026-01-31T01:12:32.305458,1851.25,INR,DEBIT_CARD,ICICI_BANK,MERCHANT_0024,SUCCESS,,,176.17,0,False,,WEST,default
0c730775-f4b3-4a90-b8f5-0b56ff5b59b8,2026-01-31T01:12:40.945458,927.8,INR,NET_BANKING,RAZORPAY,MERCHANT_0005,SUCCESS,,,186.67,0,False,,SOUTH,default
c2a6c64c-fb2a-40db-bbb2-8dc485109f25,2026-01-31T01:12:49.585458,511.12,INR,UPI,HDFC_BANK,MERCHANT_0049,SUCCESS,,,164.19,0,False,,CENTRAL,default
bca6499b-bc64-43c0-8b99-0c2b51826f92,2026-01-31T01:12:58.225458,2076.04,INR,CREDIT_CARD,AXIS_BANK,MERCHANT_0025,SUCCESS,,,283.28,0,False,,CENTRAL,default
0f014717-0eb9-4865-92cb-60506c75a09f,2026-01-31T01:13:06.865458,232.16,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0044,SUCCESS,,,202.5,0,False,,NORTH,default
bb1c86d9-5955-48ba-ab17-a4aff72cdb9a,2026-01-31T01:13:15.505458,6118.73,INR,CREDIT_CARD,YES_BANK,MERCHANT_0030,SUCCESS,,,91.8,0,False,,EAST,default
5a252bf1-4d47-41dc-b394-73b5d037b9d2,2026-01-31T01:13:24.145458,39.46,INR,CREDIT_CARD,PAYTM_BANK,MERCHANT_0029,SUCCESS,,,261.15,0,False,,EAST,default
0c96176b-7f35-4f43-952f-d668535cfece,2026-01-31T01:13:32.785458,1644.6,INR,CREDIT_CARD,RAZORPAY,MERCHANT_0047,SUCCESS,,,240.01,0,False,,NORTH,default
76c3e3f4-aae7-4644-8f7a-5c6ac4867dcb,2026-01-31T01:13:41.425458,986.7,INR,UPI,KOTAK_BANK,MERCHANT_0039,SUCCESS,,,209.22,0,False,,WEST,default
01ea0441-79bb-4def-8cbf-f49c9d5ff58e,2026-01-31T01:13:50.065458,6455.68,INR,CREDIT_CARD,ICICI_BANK,MERCHANT_0002,SUCCESS,,,196.86,0,False,,NORTH,default
de984518-565b-46b5-af3b-675fb9ca1621,2026-01-31T01:13:58.705458,41.15,INR,CREDIT_CARD,KOTAK_BANK,MERCHANT_0026,SUCCESS,,,166.54,0,False,,NORTH,default
6096426f-5c43-4f26-b93c-c54eea11ed2c,2026-01-31T01:14:07.345458,181.57,INR,UPI,ICICI_BANK,MERCHANT_0050,SUCCESS,,,241.9,0,False,,CENTRAL,default
68b04256-4e89-4050-b2de-ae9079121042,2026-01-31T01:14:15.985458,359.31,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0009,SUCCESS,,,74.5,0,False,,CENTRAL,default
dba4ca99-a1f6-4a7f-aaa1-e5f727050723,2026-01-31T01:14:24.625458,380.55,INR,DEBIT_CARD,SBI,MERCHANT_0036,SUCCESS,,,219.89,0,False,,EAST,default
eafcd214-d96d-4592-b6b8-58dfc6cde07b,2026-01-31T01:14:33.265458,1713.54,INR,CREDIT_CARD,PAYTM_BANK,MERCHANT_0045,SUCCESS,,,247.48,0,False,,WEST,default
d768f834-0b2c-4763-99f2-3dc756105c79,2026-01-31T01:14:41.905458,3.79,INR,UPI,SBI,MERCHANT_0028,FAILED,DECLINED,Transaction declined,263.14,0,False,,NORTH,default
fdb9f1d4-35fb-46b8-b75b-f013bd9b4a3a,2026-01-31T01:14:50.545458,229.09,INR,WALLET,YES_BANK,MERCHANT_0043,SUCCESS,,,326.91,0,False,,NORTH,default
c534a937-c143-49b4-a2b1-b716b93e705b,2026-01-31T01:14:59.185458,2753.42,INR,CREDIT_CARD,PAYTM_BANK,MERCHANT_0038,SUCCESS,,,218.42,0,False,,SOUTH,default
4b4e9438-91d3-4bbc-bb69-cae9a9e68a50,2026-01-31T01:15:07.825458,812.61,INR,CREDIT_CARD,RAZORPAY,MERCHANT_0032,SUCCESS,,,282.19,0,False,,WEST,default
dfd9a008-eb52-4d5e-8b4a-529b0392d3ed,2026-01-31T01:15:16.465458,6387.01,INR,DEBIT_CARD,SBI,MERCHANT_0013,SUCCESS,,,154.17,0,False,,CENTRAL,default
d318600e-992d-418f-b20f-4e441eba2226,2026-01-31T01:15:25.105458,270.27,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0009,SUCCESS,,,178.54,0,False,,CENTRAL,default
813c0728-716d-4257-9ee3-3fbe5fd488c8,2026-01-31T01:15:33.745458,11.23,INR,CREDIT_CARD,PAYTM_BANK,MERCHANT_0014,SUCCESS,,,216.71,0,False,,WEST,default
f1827a9c-54a8-4484-9ae0-88abb55de1cb,2026-01-31T01:15:42.385458,521.55,INR,NET_BANKING,PAYTM_BANK,MERCHANT_0034,SUCCESS,,,234.21,0,False,,WEST,default
04bcb557-09c6-4eb5-9c6c-ae7da65f1f38,2026-01-31T01:15:51.025458,40.61,INR,CREDIT_CARD,HDFC_BANK,MERCHANT_0026,SUCCESS,,,169.14,0,False,,CENTRAL,default
cd194d9e-077c-491a-8767-f398939107ef,2026-01-31T01:15:59.665458,681.48,INR,UPI,HDFC_BANK,MERCHANT_0045,SUCCESS,,,215.43,0,False,,CENTRAL,default
ba578e09-b207-4fbc-b4f6-354bdfa02598,2026-01-31T01:16:08.305458,974.98,INR,CREDIT_CARD,KOTAK_BANK,MERCHANT_0005,SUCCESS,,,300.76,0,False,,NORTH,default
28b09c47-1392-460f-8f5e-075f20a1ed21,2026-01-31T01:16:16.945458,2624.95,INR,NET_BANKING,RAZORPAY,MERCHANT_0023,SUCCESS,,,166.42,0,False,,NORTH,default
07d37c38-c4ae-46cb-af35-5fe7810eee8f,2026-01-31T01:16:25.585458,5.22,INR,UPI,SBI,MERCHANT_0001,SUCCESS,,,219.25,0,False,,WEST,default
2ced11d5-46b0-4d7f-b476-a589bd9e2064,2026-01-31T01:16:34.225458,2604.03,INR,CREDIT_CARD,YES_BANK,MERCHANT_0004,SUCCESS,,,135.49,0,False,,SOUTH,default
184f10bf-4afe-4e1c-a9e6-8a1a5901fc91,2026-01-31T01:16:42.865458,33.32,INR,DEBIT_CARD,KOTAK_BANK,MERCHANT_0046,SUCCESS,,,250.09,0,False,,SOUTH,default
cb00cd85-bbcf-4d36-9431-a069a7f74cf5,2026-01-31T01:16:51.505458,962.79,INR,DEBIT_CARD,KOTAK_BANK,MERCHANT_0033,SUCCESS,,,306.73,0,False,,NORTH,default
64d2737f-951d-4a36-a037-d69e055c8b62,2026-01-31T01:17:00.145458,514.37,INR,NET_BANKING,HDFC_BANK,MERCHANT_0034,SUCCESS,,,237.46,0,False,,NORTH,default
5765dceb-6c2d-49ec-bdc4-11ea6bcebfc0,2026-01-31T01:17:08.785458,1255.2,INR,UPI,PAYTM_BANK,MERCHANT_0036,SUCCESS,,,207.88,0,False,,SOUTH,default
e0389c96-a52c-4eec-87fb-1d9c0168452d,2026-01-31T01:17:17.425458,1179.12,INR,DEBIT_CARD,SBI,MERCHANT_0009,SUCCESS,,,124.77,3,True,4758e2a5-aca2-4825-8402-4a9d4809a145,EAST,default
f23b447d-3dcf-479a-8b77-c6ab917d7774,2026-01-31T01:17:26.065458,24.19,INR,DEBIT_CARD,SBI,MERCHANT_0048,SUCCESS,,,246.59,0,False,,WEST,default
4efdaa1d-17dd-41a4-819b-9e4a2ad10984,2026-01-31T01:17:34.705458,132.73,INR,UPI,YES_BANK,MERCHANT_0048,SUCCESS,,,279.88,0,False,,WEST,default
6a765d25-0769-4c34-acf9-27235c74aabe,2026-01-31T01:17:43.345458,685.32,INR,UPI,YES_BANK,MERCHANT_0045,SUCCESS,,,232.16,0,False,,WEST,default
1703ec18-3c5d-497d-a08f-fcd3dcd54288,2026-01-31T01:17:51.985458,16.85,INR,DEBIT_CARD,HDFC_BANK,MERCHANT_0033,SUCCESS,,,162.22,0,False,,CENTRAL,default
93089c47-e860-4bd4-a664-7e985ce24872,2026-01-31T01:18:00.625458,313.38,INR,NET_BANKING,SBI,MERCHANT_0003,SUCCESS,,,201.71,0,False,,CENTRAL,default
c4733569-5332-416d-aeca-b5207809952d,2026-01-31T01:18:09.265458,67.19,INR,DEBIT_CARD,ICICI_BANK,MERCHANT_0018,SUCCESS,,,233.67,0,False,,EAST,default
1e5c2790-72f4-401b-b8e3-bf52d8c9025d,2026-01-31T01:18:17.905458,7520.95,INR,DEBIT_CARD,RAZORPAY,MERCHANT_0036,SUCCESS,,,196.59,0,False,,SOUTH,default
315bc689-84de-4442-9ff0-54827a4888dd,2026-01-31T01:18:26.545458,858.04,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0042,SUCCESS,,,187.09,0,False,,NORTH,default
dc5fdd6d-150c-4cc1-9cd5-63b02f680521,2026-01-31T01:18:35.185458,227.94,INR,CREDIT_CARD,PAYTM_BANK,MERCHANT_0004,SUCCESS,,,228.6,0,False,,NORTH,default
b9d3481d-42a2-40dc-881b-93e45f7ff8fd,2026-01-31T01:18:43.825458,713.96,INR,UPI,KOTAK_BANK,MERCHANT_0002,SUCCESS,,,153.11,0,False,,WEST,default
06655a3d-a6d6-4c61-94f7-145923f163cc,2026-01-31T01:18:52.465458,706.83,INR,UPI,YES_BANK,MERCHANT_0012,SUCCESS,,,195.83,3,True,60db2902-ffc9-4662-8c6c-8ae030ac298b,EAST,default
6066853c-d869-4af1-91a8-f96022b3b0b9,2026-01-31T01:19:01.105458,1178.7,INR,CREDIT_CARD,KOTAK_BANK,MERCHANT_0002,SUCCESS,,,75.91,0,False,,WEST,default
7d140bdd-c789-4c47-972f-644108f31da0,2026-01-31T01:19:09.745458,2281.63,INR,UPI,KOTAK_BANK,MERCHANT_0041,SUCCESS,,,235.02,0,False,,SOUTH,default
edc13ddb-5c25-44ab-9b95-f58e46224e45,2026-01-31T01:19:18.385458,17182.12,INR,WALLET,HDFC_BANK,MERCHANT_0012,SUCCESS,,,167.91,0,False,,NORTH,default
f4e5a5da-20b6-4136-8820-d52bfa2c57bd,2026-01-31T01:19:27.025458,72.72,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0008,SUCCESS,,,232.03,0,False,,CENTRAL,default
890ad1e5-ba73-4979-9da3-1e7fc93c8c09,2026-01-31T01:19:35.665458,239.58,INR,CREDIT_CARD,YES_BANK,MERCHANT_0032,SUCCESS,,,280.72,0,False,,WEST,default
36396f95-772f-4b79-a83a-38f6d59868cd,2026-01-31T01:19:44.305458,9422.71,INR,UPI,KOTAK_BANK,MERCHANT_0016,SUCCESS,,,197.16,0,False,,WEST,default
09315775-f5e5-48db-8624-4fabc3bb3af4,2026-01-31T01:19:52.945458,498.21,INR,DEBIT_CARD,SBI,MERCHANT_0034,SUCCESS,,,216.24,0,False,,SOUTH,default
deac5c38-38ab-4b68-8480-fb1e9b3aa83e,2026-01-31T01:20:01.585458,342.39,INR,DEBIT_CARD,PAYTM_BANK,MERCHANT_0033,SUCCESS,,,217.61,0,False,,WEST,default
186e540d-f1b1-4a6f-82b5-71f4d69db3b6,2026-01-31T01:20:10.225458,3369.87,INR,CREDIT_CARD,RAZORPAY,MERCHANT_0029,SUCCESS,,,310.63,0,False,,SOUTH,default
763d0f19-c67f-4bd6-a99e-fe7a022e5cb9,2026-01-31T01:20:18.865458,288.76,INR,DEBIT_CARD,HDFC_BANK,MERCHANT_0007,SUCCESS,,,238.08,0,False,,NORTH,default
9fe1bb82-0177-466d-854f-134a7d3fb44c,2026-01-31T01:20:27.505458,50.16,INR,CREDIT_CARD,AXIS_BANK,MERCHANT_0038,SUCCESS,,,139.06,0,False,,NORTH,default
6d5f6e4d-e25f-421e-b994-183267bcd274,2026-01-31T01:20:36.145458,4144.62,INR,CREDIT_CARD,YES_BANK,MERCHANT_0013,SUCCESS,,,121.03,0,False,,CENTRAL,default
2afb10d4-4736-4fb6-a1bb-a69defbe5eb7,2026-01-31T01:20:44.785458,656.65,INR,CREDIT_CARD,YES_BANK,MERCHANT_0001,SUCCESS,,,227.86,0,False,,NORTH,default
82d8ba76-6537-4958-b80b-cf917822dbf7,2026-01-31T01:20:53.425458,1651.94,INR,NET_BANKING,ICICI_BANK,MERCHANT_0042,SUCCESS,,,144.07,0,False,,SOUTH,default
af3b6c8c-f171-4a2c-a63a-2f72a92a0df1,2026-01-31T01:21:02.065458,47.24,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0018,SUCCESS,,,191.26,2,True,1d893d5b-6290-49c2-938b-30f68db5c5c9,WEST,default
9a769a29-de42-4fcc-9429-0c5fd2934fd6,2026-01-31T01:21:10.705458,178.71,INR,NET_BANKING,AXIS_BANK,MERCHANT_0002,SUCCESS,,,167.65,0,False,,WEST,default
d4cc53c4-b372-4d5a-90f3-0b8d846a5d4b,2026-01-31T01:21:19.345458,898.73,INR,CREDIT_CARD,AXIS_BANK,MERCHANT_0048,SUCCESS,,,199.68,0,False,,EAST,default
634e9108-188f-4ee2-892a-0dd5b6e04938,2026-01-31T01:21:27.985458,1667.0,INR,DEBIT_CARD,HDFC_BANK,MERCHANT_0012,SUCCESS,,,132.5,0,False,,WEST,default
a774955d-bf73-43c4-b4ee-babfcd58888a,2026-01-31T01:21:36.625458,314.65,INR,CREDIT_CARD,ICICI_BANK,MERCHANT_0034,SUCCESS,,,217.82,0,False,,EAST,default
48b4ac4e-9d80-4122-804c-d5bd9e6c1039,2026-01-31T01:21:45.265458,899.36,INR,CREDIT_CARD,KOTAK_BANK,MERCHANT_0023,SUCCESS,,,197.52,2,True,59b72769-07a9-4589-89f7-99e662b1f373,EAST,default
52825a7f-7f89-4275-9fa0-f0e9b3e541bb,2026-01-31T01:21:53.905458,4728.94,INR,DEBIT_CARD,ICICI_BANK,MERCHANT_0024,SUCCESS,,,154.73,0,False,,EAST,default
cf51ade8-7055-4d16-af39-f11ac5a47ece,2026-01-31T01:22:02.545458,1865.18,INR,DEBIT_CARD,PAYTM_BANK,MERCHANT_0025,SUCCESS,,,240.4,0,False,,SOUTH,default
346b73f4-796f-4269-8c88-c79530de7749,2026-01-31T01:22:11.185458,641.33,INR,UPI,RAZORPAY,MERCHANT_0027,SUCCESS,,,158.92,0,False,,NORTH,default
b3d1d712-8b06-4d95-afda-beef54885ca7,2026-01-31T01:22:19.825458,418.26,INR,DEBIT_CARD,ICICI_BANK,MERCHANT_0044,SUCCESS,,,196.37,0,False,,WEST,default
db99be6f-2e83-429e-9a34-3bc4c7afdd03,2026-01-31T01:22:28.465458,2665.78,INR,NET_BANKING,PAYTM_BANK,MERCHANT_0040,SUCCESS,,,194.08,0,False,,WEST,default
eec34b1c-df39-4824-b4c3-29e3f68d33c4,2026-01-31T01:22:37.105458,291.89,INR,UPI,SBI,MERCHANT_0030,FAILED,NETWORK_ERROR,Transaction declined,226.48,0,False,,WEST,default
031eea82-6530-466a-b3f2-88c0efa087d5,2026-01-31T01:22:45.745458,576.12,INR,WALLET,KOTAK_BANK,MERCHANT_0016,SUCCESS,,,174.87,0,False,,NORTH,default
0721c5bb-c825-44cd-8fee-66a08b121110,2026-01-31T01:22:54.385458,341.29,INR,CREDIT_CARD,AXIS_BANK,MERCHANT_0041,SUCCESS,,,216.16,0,False,,NORTH,default
2accb675-d795-4d11-a9cc-6c02be886e14,2026-01-31T01:23:03.025458,4001.88,INR,DEBIT_CARD,SBI,MERCHANT_0011,SUCCESS,,,241.68,0,False,,NORTH,default
cff09b2c-e10b-4d32-b792-f242a1e063f6,2026-01-31T01:23:11.665458,1397.82,INR,DEBIT_CARD,ICICI_BANK,MERCHANT_0024,SUCCESS,,,247.54,0,False,,EAST,default
15eb4651-9df9-41c3-b8a0-43b22b11bc2a,2026-01-31T01:23:20.305458,805.42,INR,UPI,AXIS_BANK,MERCHANT_0031,SUCCESS,,,211.58,0,False,,SOUTH,default
984f3e07-f5ff-4f9c-a04a-39d31b50f7b6,2026-01-31T01:23:28.945458,210.11,INR,DEBIT_CARD,KOTAK_BANK,MERCHANT_0013,SUCCESS,,,206.72,0,False,,EAST,default
e0d0743c-4500-49ac-8959-96fd84f0b65b,2026-01-31T01:23:37.585458,360.13,INR,DEBIT_CARD,SBI,MERCHANT_0016,SUCCESS,,,192.86,0,False,,WEST,default
7a4ebd3e-b7c3-457c-b4f3-5f680eab8f82,2026-01-31T01:23:46.225458,158.51,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0047,SUCCESS,,,173.02,0,False,,NORTH,default
e813ce10-1ed1-4a08-8446-080e959bc5a0,2026-01-31T01:23:54.865458,181.91,INR,DEBIT_CARD,HDFC_BANK,MERCHANT_0040,FAILED,NETWORK_ERROR,Transaction declined,183.6,0,False,,EAST,default
c331895a-5146-4902-94f8-1a751ead88e4,2026-01-31T01:24:03.505458,22.53,INR,UPI,HDFC_BANK,MERCHANT_0013,SUCCESS,,,248.66,0,False,,WEST,default
9cf9e994-f0ed-415e-a26a-dc00e78289e4,2026-01-31T01:24:12.145458,8.47,INR,NET_BANKING,AXIS_BANK,MERCHANT_0027,SUCCESS,,,236.26,0,False,,WEST,default
27607773-bad0-41ee-bba8-c1ac044ebcc0,2026-01-31T01:24:20.785458,1133.07,INR,UPI,KOTAK_BANK,MERCHANT_0030,SUCCESS,,,183.33,0,False,,NORTH,default
bc138cdd-4f14-42f4-a189-778ffce73275,2026-01-31T01:24:29.425458,343.33,INR,DEBIT_CARD,SBI,MERCHANT_0039,SUCCESS,,,221.45,0,False,,NORTH,default
530bd9db-7617-4152-88b5-b56e9386ded5,2026-01-31T01:24:38.065458,925.78,INR,CREDIT_CARD,RAZORPAY,MERCHANT_0035,SUCCESS,,,190.57,0,False,,CENTRAL,default
d15fbbf6-9323-4214-85d7-6cabc75d0188,2026-01-31T01:24:46.705458,2669.03,INR,DEBIT_CARD,RAZORPAY,MERCHANT_0004,SUCCESS,,,246.64,0,False,,WEST,default
9bc6bf57-e3f5-43b4-87a1-f4f727966b31,2026-01-31T01:24:55.345458,104.06,INR,UPI,YES_BANK,MERCHANT_0024,SUCCESS,,,162.71,0,False,,EAST,default
3fb3019f-acec-4e98-87f3-023d5d31857d,2026-01-31T01:25:03.985458,91.07,INR,CREDIT_CARD,HDFC_BANK,MERCHANT_0049,SUCCESS,,,185.13,0,False,,SOUTH,default
61d4694a-aa9c-4d04-ba26-093a47d678a0,2026-01-31T01:25:12.625458,1136.41,INR,NET_BANKING,PAYTM_BANK,MERCHANT_0048,FAILED,INVALID_CARD,Transaction declined,235.05,0,False,,SOUTH,default
9ad6718d-3839-4b5d-9479-bb6ccece903e,2026-01-31T01:25:21.265458,68.85,INR,CREDIT_CARD,HDFC_BANK,MERCHANT_0050,SUCCESS,,,162.72,0,False,,WEST,default
f54dc5b9-eacd-45a4-914b-283a6b6ec224,2026-01-31T01:25:29.905458,232.15,INR,CREDIT_CARD,YES_BANK,MERCHANT_0026,FAILED,INSUFFICIENT_FUNDS,Transaction declined,148.62,0,False,,NORTH,default
44ba5b85-b272-4e6d-89a7-0ffa4bcbfe90,2026-01-31T01:25:38.545458,245.12,INR,DEBIT_CARD,HDFC_BANK,MERCHANT_0049,SUCCESS,,,230.27,3,True,625ab79d-0bcf-43fa-b32a-fa3d615310af,SOUTH,default
006a62ae-6f64-416c-8547-74a3ac89e6d1,2026-01-31T01:25:47.185458,3772.22,INR,WALLET,ICICI_BANK,MERCHANT_0036,SUCCESS,,,164.02,0,False,,NORTH,default
edd59703-aaf7-42fe-862c-65b6c4ba3558,2026-01-31T01:25:55.825458,129.49,INR,DEBIT_CARD,HDFC_BANK,MERCHANT_0030,SUCCESS,,,173.63,0,False,,CENTRAL,default
062bfa17-4a69-4e1b-afc7-7d4455c7c8d5,2026-01-31T01:26:04.465458,598.44,INR,UPI,PAYTM_BANK,MERCHANT_0031,SUCCESS,,,204.61,2,True,c0911adf-aac3-492f-8eec-f3c8e8bf7ff4,CENTRAL,default
809250ac-4c06-444a-aa6e-8006518288a8,2026-01-31T01:26:13.105458,813.86,INR,UPI,RAZORPAY,MERCHANT_0017,SUCCESS,,,196.56,0,False,,EAST,default
6e14ac78-483c-4d70-bc27-be66883c0b34,2026-01-31T01:26:21.745458,11364.96,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0012,SUCCESS,,,316.39,0,False,,CENTRAL,default
db7e1ae8-53ee-4ca4-8237-4c5d978d8c87,2026-01-31T01:26:30.385458,116.08,INR,DEBIT_CARD,KOTAK_BANK,MERCHANT_0050,SUCCESS,,,146.36,0,False,,SOUTH,default
c7515e35-52b3-46d1-b0a1-3e980d5ad09a,2026-01-31T01:26:39.025458,40.59,INR,DEBIT_CARD,KOTAK_BANK,MERCHANT_0008,FAILED,INVALID_CARD,Transaction declined,180.12,0,False,,EAST,default
48417ef9-733d-4c02-a762-65cec4608dc2,2026-01-31T01:26:47.665458,1185.0,INR,DEBIT_CARD,RAZORPAY,MERCHANT_0020,SUCCESS,,,191.67,2,True,a020ebcb-5e5e-4051-8717-417323b2f789,CENTRAL,default
3c3ae0ef-6dbb-4da3-8bf6-b16a2ec83514,2026-01-31T01:26:56.305458,145.52,INR,NET_BANKING,PAYTM_BANK,MERCHANT_0025,SUCCESS,,,226.05,0,False,,NORTH,default
f5fdfdf5-7423-44b2-8f86-4737b23e5a73,2026-01-31T01:27:04.945458,340.66,INR,DEBIT_CARD,YES_BANK,MERCHANT_0032,SUCCESS,,,254.56,0,False,,NORTH,default
01fb441c-0ad7-421f-b135-b61a653fed2e,2026-01-31T01:27:13.585458,4117.59,INR,CREDIT_CARD,ICICI_BANK,MERCHANT_0008,SUCCESS,,,160.33,0,False,,WEST,default
42eab0ea-474c-4c13-89fe-3250c366daa6,2026-01-31T01:27:22.225458,111.24,INR,UPI,SBI,MERCHANT_0016,SUCCESS,,,164.21,0,False,,NORTH,default
2de319df-2f0e-4a1c-90d2-39d45eda2b76,2026-01-31T01:27:30.865458,217.09,INR,CREDIT_CARD,HDFC_BANK,MERCHANT_0010,SUCCESS,,,190.17,0,False,,NORTH,default
0326ff41-db44-46f9-9eb0-03ae1586d250,2026-01-31T01:27:39.505458,183.43,INR,DEBIT_CARD,AXIS_BANK,MERCHANT_0014,SUCCESS,,,212.13,0,False,,NORTH,default
7fd69d33-31a5-49f8-ae69-43e320d13e66,2026-01-31T01:27:48.145458,870.82,INR,CREDIT_CARD,SBI,MERCHANT_0020,SUCCESS,,,206.53,0,False,,CENTRAL,default
17310919-e104-4f1d-a395-6d6389fc1c52,2026-01-31T01:27:56.785458,88.55,INR,UPI,ICICI_BANK,MERCHANT_0005,SUCCESS,,,268.55,0,False,,CENTRAL,default
ac8b0b29-d3b8-4bfc-a5bf-27f68826f4c5,2026-01-31T01:28:05.425458,133.48,INR,CREDIT_CARD,AXIS_BANK,MERCHANT_0044,SUCCESS,,,168.75,0,False,,EAST,default
fadfef6f-42f4-4d48-b341-de458d7a1c9d,2026-01-31T01:28:14.065458,14.55,INR,WALLET,RAZORPAY,MERCHANT_0049,SUCCESS,,,182.2,0,False,,WEST,default
6460418a-8b0b-48f4-a349-588f1a2bc822,2026-01-31T01:28:22.705458,46.58,INR,CREDIT_CARD,AXIS_BANK,MERCHANT_0013,SUCCESS,,,141.86,0,False,,NORTH,default
7971b9d7-222a-46b8-9ea5-d6f6227c04e4,2026-01-31T01:28:31.345458,5038.01,INR,UPI,ICICI_BANK,MERCHANT_0016,SUCCESS,,,272.35,3,True,be67a494-5381-46bc-ad00-f0261186ec47,CENTRAL,default
27fb4b05-b62e-4b14-a5dd-45ee981353f3,2026-01-31T01:28:39.985458,1642.26,INR,UPI,HDFC_BANK,MERCHANT_0008,SUCCESS,,,127.52,0,False,,NORTH,default
24e0eddb-0ada-4d2e-b12b-57987488a802,2026-01-31T01:28:48.625458,44.53,INR,DEBIT_CARD,YES_BANK,MERCHANT_0014,SUCCESS,,,223.2,0,False,,NORTH,default
199cac49-772f-460d-bcb2-9a235f889641,2026-01-31T01:28:57.265458,1117.51,INR,CREDIT_CARD,SBI,MERCHANT_0049,SUCCESS,,,174.02,0,False,,EAST,default
05ea5bbd-02d7-4926-a2fa-45fb6cdc26a5,2026-01-31T01:29:05.905458,464.57,INR,DEBIT_CARD,HDFC_BANK,MERCHANT_0019,SUCCESS,,,237.36,0,False,,EAST,default
97b87dcb-edfd-4620-8d52-2e1e835e5efd,2026-01-31T01:29:14.545458,1453.74,INR,UPI,HDFC_BANK,MERCHANT_0002,SUCCESS,,,170.93,0,False,,CENTRAL,default
e1df871e-235d-4ef2-ac95-f02ce0b7cdda,2026-01-31T01:29:23.185458,88.2,INR,UPI,KOTAK_BANK,MERCHANT_0016,SUCCESS,,,127.67,0,False,,SOUTH,default
8ac8ea88-f1d9-4bd3-9a6a-e93094077ece,2026-01-31T01:29:31.825458,220.55,INR,UPI,YES_BANK,MERCHANT_0022,SUCCESS,,,219.91,3,True,72cf121a-fdeb-48fc-92e9-1d077b09a300,SOUTH,default
fb21cf5f-3a23-45f4-aa5e-25ae81950d7e,2026-01-31T01:29:40.465458,1969.8,INR,CREDIT_CARD,YES_BANK,MERCHANT_0014,FAILED,INVALID_CARD,Transaction declined,204.0,0,False,,CENTRAL,default
